timestamp,asset,inst_id,last_price,spread_bps,funding_rate,annualized_funding,settled_funding_rate,annualized_settled_funding,premium,day_volume_usd,open_interest_usd,open_interest_to_volume,carry_side,action,pressure_score
2026-06-08T19:52:09.650917+00:00,OKB,OKB-USDT-SWAP,72.890000000000,1.37183620,0.000050000000,0.05475000,0.000018227617,0.01995924,-0.000229597273,15315936.90220000,15136432.62400000,0.98827990,short_perp_receives_funding,short_carry_watch,3.13505839
2026-06-08T19:52:09.650917+00:00,APT,APT-USDT-SWAP,0.681100000000,1.46832097,0.000043792923,0.04795325,0.000060156787,0.06587168,-0.000734418193,12696950.41300000,4315090.72060000,0.33985253,short_perp_receives_funding,short_carry_watch,3.07545454
2026-06-08T19:52:09.650917+00:00,WLFI,WLFI-USDT-SWAP,0.056280000000,1.77667229,0.000050000000,0.05475000,0.000050000000,0.05475000,-0.000280091527,12688255.08720000,8540670.72860000,0.67311625,short_perp_receives_funding,short_carry_watch,3.05549481
2026-06-08T19:52:09.650917+00:00,PROVE,PROVE-USDT-SWAP,0.187800000000,5.32056398,0.000050000000,0.05475000,-0.000067674822,-0.07410393,-0.000673871149,8449364.26200000,739653.11700000,0.08753950,short_perp_receives_funding,short_carry_watch,2.92253411
2026-06-08T19:52:09.650917+00:00,LIT,LIT-USDT-SWAP,1.472200000000,0.67904797,0.000050000000,0.05475000,0.000050000000,0.05475000,0.000000000000,41036969.92580000,9458382.62250000,0.23048443,short_perp_receives_funding,short_carry_watch,2.90087891
2026-06-08T19:52:09.650917+00:00,UB,UB-USDT-SWAP,0.126200000000,1.58453494,0.000050000000,0.05475000,0.000050718251,0.05553649,0.000000000000,26404005.70000000,3936625.09200000,0.14909196,short_perp_receives_funding,short_carry_watch,2.66399377
2026-06-08T19:52:09.650917+00:00,JTO,JTO-USDT-SWAP,0.632800000000,1.58040300,0.000050000000,0.05475000,-0.000001598510,-0.00175037,0.000000000000,28935147.02400000,3328209.26520000,0.11502306,short_perp_receives_funding,short_carry_watch,2.64860417
2026-06-08T19:52:09.650917+00:00,ASTER,ASTER-USDT-SWAP,0.633500000000,1.57840739,-0.000032062107,-0.03510801,0.000008690238,0.00951581,-0.001121544489,9599367.21800000,8978148.24900000,0.93528543,long_perp_receives_funding,long_carry_discount_watch,2.64447877
2026-06-08T19:52:09.650917+00:00,WIF,WIF-USDT-SWAP,0.161000000000,6.20925179,0.000050000000,0.05475000,0.000049951254,0.05469662,-0.000134721848,9798047.35700000,3527522.88000000,0.36002305,short_perp_receives_funding,short_carry_watch,2.61286506
2026-06-08T19:52:09.650917+00:00,OPN,OPN-USDT-SWAP,0.110400000000,9.06207522,0.000050000000,0.05475000,0.000050000000,0.05475000,0.000000000000,31372362.48000000,3322842.38400000,0.10591623,short_perp_receives_funding,short_carry_watch,2.58604136
2026-06-08T19:52:09.650917+00:00,TON,TON-USDT-SWAP,1.776000000000,5.63221628,0.000037883299,0.04148221,0.000027263377,0.02985340,-0.000234944788,48871841.90400000,16734228.57600000,0.34241043,short_perp_receives_funding,short_carry_watch,2.51837365
2026-06-08T19:52:09.650917+00:00,BASED,BASED-USDT-SWAP,0.068940000000,1.45064191,0.000050000000,0.05475000,0.000050000000,0.05475000,0.000000000000,13615668.61380000,2455509.99780000,0.18034443,short_perp_receives_funding,short_carry_watch,2.48141030
2026-06-08T19:52:09.650917+00:00,BIO,BIO-USDT-SWAP,0.033120000000,3.01886792,0.000049603473,0.05431580,-0.001150502864,-1.25980064,0.000000000000,18431074.55664000,2288344.09680000,0.12415685,short_perp_receives_funding,short_carry_watch,2.47949602
2026-06-08T19:52:09.650917+00:00,ETC,ETC-USDT-SWAP,7.142000000000,1.40026605,0.000032988990,0.03612294,-0.000062478191,-0.06841362,-0.000963228713,7620254.03120000,5070515.44230000,0.66539979,short_perp_receives_funding,short_carry_watch,2.45563483
2026-06-08T19:52:09.650917+00:00,SLX,SLX-USDT-SWAP,0.187700000000,5.32907008,0.000050000000,0.05475000,0.000050000000,0.05475000,-0.000008541594,12288013.24800000,1213328.46300000,0.09874082,short_perp_receives_funding,short_carry_watch,2.31828561
2026-06-08T19:52:09.650917+00:00,XRP,XRP-USDT-SWAP,1.176000000000,8.49978751,0.000029620263,0.03243419,0.000001070421,0.00117211,-0.000254388196,199502797.53599998,83048528.47200002,0.41627751,short_perp_receives_funding,short_carry_watch,2.31806820
2026-06-08T19:52:09.650917+00:00,USELESS,USELESS-USDT-SWAP,0.071240000000,7.01902155,0.000050000000,0.05475000,0.000050000000,0.05475000,0.000000000000,10094864.01560000,1434348.18000000,0.14208692,short_perp_receives_funding,short_carry_watch,2.29072983
2026-06-08T19:52:09.650917+00:00,GRASS,GRASS-USDT-SWAP,0.353500000000,2.82845425,0.000050000000,0.05475000,0.000050000000,0.05475000,0.000000000000,7199831.71250000,1404126.39150000,0.19502211,short_perp_receives_funding,short_carry_watch,2.27968780
2026-06-08T19:52:09.650917+00:00,EDEN,EDEN-USDT-SWAP,0.045790000000,2.18412144,0.000050000000,0.05475000,-0.000034906442,-0.03822255,0.000000000000,8213261.31527000,1156270.48356000,0.14078092,short_perp_receives_funding,short_carry_watch,2.27344957
2026-06-08T19:52:09.650917+00:00,XAG,XAG-USDT-SWAP,68.220000000000,1.46573837,0.000022575870,0.02472058,0.000000000000,0.00000000,0.000879765396,138711528.16200000,20266535.63520000,0.14610563,short_perp_receives_funding,short_carry_premium_watch,2.10296650
2026-06-08T19:52:09.650917+00:00,ARB,ARB-USDT-SWAP,0.083280000000,1.20084059,-0.000028633507,-0.03135369,-0.000033217123,-0.03637275,-0.000861310861,11705749.02288000,3639291.23250000,0.31089777,long_perp_receives_funding,long_carry_discount_watch,2.06824348
