timestamp,asset,max_leverage,mark_price,prev_day_price,return_24h,funding_rate,annualized_funding,open_interest,open_interest_notional,day_notional_volume,premium,mark_oracle_diff,impact_spread,carry_side,attention_score
2026-06-09T00:48:30.721140+00:00,UNI,10.0000,2.475900000000,2.580300000000,-0.04046041,0.000012500000,0.10950000,2420371.40000000,5992597.54926000,1373799.27228000,-0.000133145000,-0.001049021586,0.000791136047,short_perp_receives_funding,0.59312214
2026-06-09T00:48:30.721140+00:00,HBAR,5.0000,0.080139000000,0.082266000000,-0.02585515,0.000012500000,0.10950000,45111562.00000000,3615195.46711800,564175.06581000,-0.000523625500,-0.000885176412,0.000424178155,short_perp_receives_funding,0.58788563
2026-06-09T00:48:30.721140+00:00,FET,5.0000,0.206480000000,0.213220000000,-0.03161054,0.000012500000,0.10950000,31902272.00000000,6587181.12256000,1864412.36419000,0.000000000000,-0.000580832527,0.001108341602,short_perp_receives_funding,0.57579019
2026-06-09T00:48:30.721140+00:00,kBONK,10.0000,0.004329000000,0.004456000000,-0.02850090,0.000012500000,0.10950000,931919752.00000000,4034280.60640800,759251.69092700,0.000000000000,-0.000461787116,0.000692360951,short_perp_receives_funding,0.57466615
2026-06-09T00:48:30.721140+00:00,WIF,5.0000,0.154420000000,0.158800000000,-0.02758186,0.000012500000,0.10950000,17374214.00000000,2682926.12588000,1345552.19728000,0.000000000000,-0.000841151731,0.001022686818,short_perp_receives_funding,0.56884593
2026-06-09T00:48:30.721140+00:00,MON,5.0000,0.020317000000,0.022422000000,-0.09388101,0.000012500000,0.10950000,1207996136.00000000,24542857.49511200,2003423.23718100,0.000000000000,-0.000885173346,0.001476305300,short_perp_receives_funding,0.54241358
2026-06-09T00:48:30.721140+00:00,TIA,5.0000,0.309740000000,0.320500000000,-0.03357254,0.000012500000,0.10950000,6234315.60000000,1931016.91394400,982552.61497200,0.000000000000,-0.001321940996,0.001323007422,short_perp_receives_funding,0.52386222
2026-06-09T00:48:30.721140+00:00,STRK,5.0000,0.033350000000,0.034040000000,-0.02027027,-0.000013791100,-0.12081004,81536123.19999999,2719229.70872000,1042999.36327700,0.000000000000,-0.001197963462,0.002095808383,long_perp_receives_funding,0.51748827
2026-06-09T00:48:30.721140+00:00,CHIP,3.0000,0.032668000000,0.031534000000,0.03596118,0.000012500000,0.10950000,95957212.00000000,3134730.20161600,862472.63234700,0.000000000000,-0.000672988682,0.001346471632,short_perp_receives_funding,0.51531695
2026-06-09T00:48:30.721140+00:00,LDO,5.0000,0.260770000000,0.274410000000,-0.04970664,0.000012500000,0.10950000,17789493.00000000,4638966.08961000,546515.39156300,0.000000000000,-0.000881226054,0.001264028805,short_perp_receives_funding,0.50186458
2026-06-09T00:48:30.721140+00:00,CC,3.0000,0.159160000000,0.163890000000,-0.02886082,0.000012500000,0.10950000,38432338.00000000,6116890.91608000,811158.82440000,0.000000000000,0.000125675506,0.001470126280,short_perp_receives_funding,0.50003447
2026-06-09T00:48:30.721140+00:00,SEI,5.0000,0.048094000000,0.049895000000,-0.03609580,0.000011418400,0.10002518,47896534.00000000,2303535.90619600,801471.81540100,-0.000062305300,-0.001163032191,0.000997589160,short_perp_receives_funding,0.49084090
2026-06-09T00:48:30.721140+00:00,MEGA,3.0000,0.048250000000,0.048432000000,-0.00375785,0.000012500000,0.10950000,150058584.00000000,7240326.67800000,1961126.12796400,0.000000000000,-0.000931773476,0.002010821120,short_perp_receives_funding,0.48794724
2026-06-09T00:48:30.721140+00:00,MANTA,3.0000,0.076000000000,0.076770000000,-0.01002996,0.000012500000,0.10950000,26756152.00000000,2033467.55200000,405720.22011200,0.000394684900,-0.000131561637,0.001314405889,short_perp_receives_funding,0.48305491
2026-06-09T00:48:30.721140+00:00,GMT,3.0000,0.007703000000,0.007976000000,-0.03422768,-0.000021076900,-0.18463364,22572906.00000000,173879.09491800,79961.85720900,0.000000000000,-0.002202072539,0.004279600571,long_perp_receives_funding,0.47727707
2026-06-09T00:48:30.721140+00:00,APE,5.0000,0.123040000000,0.121030000000,0.01660745,0.000012500000,0.10950000,7155688.80000000,880435.94995200,1441588.58163500,0.000000000000,-0.001460801818,0.002030044661,short_perp_receives_funding,0.47138866
2026-06-09T00:48:30.721140+00:00,DASH,5.0000,35.862000000000,37.113000000000,-0.03370787,0.000012500000,0.10950000,27130.66000000,972959.72892000,1250662.86437000,0.000000000000,-0.000780161605,0.001968300877,short_perp_receives_funding,0.47080677
