sample_index,timestamp,asset,action,annualized_funding,mark_oracle_diff,premium,oi_volume_ratio,impact_spread,carry_reversion_score
4,2026-06-07T14:48:46.117510+00:00,ATOM,long_carry_reversion_watch,-0.33584351,-0.002016009487,-0.001126593500,5.36640360,0.002079496168,7.28529291
4,2026-06-07T14:48:46.117510+00:00,BABY,long_carry_reversion_watch,-1.03515694,-0.003079884504,-0.002117420600,0.34451956,0.002639541621,6.90170603
4,2026-06-07T14:48:46.117510+00:00,MEGA,long_carry_reversion_watch,-0.09874184,-0.001214396114,-0.000419518700,6.31176153,0.001702146473,6.86770974
4,2026-06-07T14:48:46.117510+00:00,SAGA,long_carry_reversion_watch,-1.12319756,-0.001459854015,-0.001459854000,0.70712965,0.002194586686,6.59621539
4,2026-06-07T14:48:46.117510+00:00,STABLE,long_carry_reversion_watch,-0.72852190,-0.002789731414,-0.001335509700,1.96422540,0.002469944054,6.45297987
4,2026-06-07T14:48:46.117510+00:00,XMR,short_carry_reversion_watch,0.10950000,0.000357723577,0.000237398400,5.66256675,0.000692423972,6.38497997
4,2026-06-07T14:48:46.117510+00:00,UMA,long_carry_reversion_watch,-0.90278896,-0.002043650274,-0.000104802600,2.19843064,0.004410953869,6.34834251
4,2026-06-07T14:48:46.117510+00:00,BSV,long_carry_reversion_watch,-0.66662111,-0.003244592346,-0.000865224600,2.52951720,0.003545803437,6.06206863
4,2026-06-07T14:48:46.117510+00:00,SEI,long_carry_reversion_watch,-0.58385926,-0.001317923763,-0.000709651300,2.52487483,0.000994721884,6.05671632
4,2026-06-07T14:48:46.117510+00:00,BIO,long_carry_reversion_watch,-0.64706003,-0.001458815157,-0.000640455400,2.25100891,0.001389482685,6.02626555
4,2026-06-07T14:48:46.117510+00:00,TRUMP,long_carry_reversion_watch,-0.17526395,-0.000921093030,-0.000571077700,4.80371916,0.000602243048,5.91452169
4,2026-06-07T14:48:46.117510+00:00,ZORA,long_carry_reversion_watch,-0.45584062,-0.002812280291,-0.001171783500,3.53498056,0.003171619875,5.91166270
4,2026-06-07T14:48:46.117510+00:00,JUP,long_carry_reversion_watch,-0.47767667,-0.001929260450,-0.001363344100,2.86323594,0.001314390645,5.85188722
4,2026-06-07T14:48:46.117510+00:00,POPCAT,long_carry_reversion_watch,-0.58489644,-0.001620506777,-0.001055784700,2.42439825,0.001057446390,5.82167360
4,2026-06-07T14:48:46.117510+00:00,OP,long_carry_reversion_watch,-0.34312394,-0.001564945227,-0.000312989000,3.77574366,0.002403343783,5.72386980
5,2026-06-07T14:48:56.649628+00:00,MON,long_carry_reversion_watch,-0.73536346,-0.001786112972,-0.000937709300,11.45665210,0.001386528312,14.76073304
5,2026-06-07T14:48:56.649628+00:00,AERO,long_carry_reversion_watch,-0.25513150,-0.001365374113,-0.000488500500,12.16383480,0.001351761847,11.44493521
5,2026-06-07T14:48:56.649628+00:00,XAI,long_carry_reversion_watch,-0.23855407,-0.001265822785,0.000000000000,13.64910563,0.005069708492,10.68261652
5,2026-06-07T14:48:56.649628+00:00,ZRO,short_carry_reversion_watch,0.10950000,0.000255982193,0.000267111900,10.25778159,0.000600687453,10.67167426
5,2026-06-07T14:48:56.649628+00:00,HEMI,short_carry_reversion_watch,0.10950000,0.001978417266,0.001258992800,15.35421914,0.002870470039,10.49153572
5,2026-06-07T14:48:56.649628+00:00,STBL,short_carry_reversion_watch,0.10950000,0.000040439987,0.000000000000,9.70722351,0.003478260870,9.95007919
5,2026-06-07T14:48:56.649628+00:00,PURR,short_carry_reversion_watch,0.10950000,0.001240389773,0.001162167000,8.68948265,0.008718240298,8.61642592
5,2026-06-07T14:48:56.649628+00:00,MORPHO,long_carry_reversion_watch,-0.70483924,-0.002223002223,-0.000965251000,4.33307536,0.002028314330,8.54039034
5,2026-06-07T14:48:56.649628+00:00,SNX,long_carry_reversion_watch,-0.80252813,-0.001903894706,-0.000869169300,3.19407778,0.002695753152,7.46839510
5,2026-06-07T14:48:56.649628+00:00,IP,long_carry_reversion_watch,-0.18342739,-0.001701226167,-0.000866662400,6.35146702,0.001157295786,7.44947308
5,2026-06-07T14:48:56.649628+00:00,ATOM,long_carry_reversion_watch,-0.33703487,-0.002016009487,-0.001126593500,5.36640360,0.002079496168,7.29202252
5,2026-06-07T14:48:56.649628+00:00,BABY,long_carry_reversion_watch,-1.03754141,-0.003079884504,-0.002053256300,0.34451956,0.001995365602,6.97940055
5,2026-06-07T14:48:56.649628+00:00,MEGA,long_carry_reversion_watch,-0.09794118,-0.001104362231,-0.000132523500,6.31036620,0.001813156440,6.83221672
5,2026-06-07T14:48:56.649628+00:00,SAGA,long_carry_reversion_watch,-1.12295141,-0.002189781022,-0.001459854000,0.70661275,0.002928257687,6.59402538
5,2026-06-07T14:48:56.649628+00:00,STABLE,long_carry_reversion_watch,-0.72838261,-0.002760626929,-0.001127998100,1.96387466,0.002469944054,6.44368516
5,2026-06-07T14:48:56.649628+00:00,XMR,short_carry_reversion_watch,0.10950000,0.000390243902,0.000468292700,5.66275083,0.000536236594,6.40980718
5,2026-06-07T14:48:56.649628+00:00,UMA,long_carry_reversion_watch,-0.89819784,-0.002043650274,0.000000000000,2.19843064,0.004408754527,6.32364750
5,2026-06-07T14:48:56.649628+00:00,BSV,long_carry_reversion_watch,-0.66579154,-0.003244592346,-0.000906822000,2.52951720,0.003437343567,6.06954794
5,2026-06-07T14:48:56.649628+00:00,SEI,long_carry_reversion_watch,-0.58303144,-0.001418727199,-0.000871503900,2.52564375,0.000994499807,6.06669749
5,2026-06-07T14:48:56.649628+00:00,BIO,long_carry_reversion_watch,-0.64359370,-0.000960512273,-0.000071149100,2.25204233,0.001424247819,5.93969223
5,2026-06-07T14:48:56.649628+00:00,TRUMP,long_carry_reversion_watch,-0.17481806,-0.000921093030,-0.000571077700,4.80371916,0.000608388385,5.91119860
5,2026-06-07T14:48:56.649628+00:00,ZORA,long_carry_reversion_watch,-0.45679195,-0.002695101945,-0.001171783500,3.53539595,0.003171619875,5.90533420
5,2026-06-07T14:48:56.649628+00:00,JUP,long_carry_reversion_watch,-0.47920704,-0.001929260450,-0.001363344100,2.86323594,0.001282175188,5.86437755
5,2026-06-07T14:48:56.649628+00:00,POPCAT,long_carry_reversion_watch,-0.58479307,-0.001742758959,-0.001153657300,2.42481562,0.001081905137,5.83373133
5,2026-06-07T14:48:56.649628+00:00,OP,long_carry_reversion_watch,-0.34106534,-0.001564945227,-0.000312989000,3.77574366,0.002403343783,5.71172580
