timestamp,asset,status,side,score,direction,annualized_funding,impact_spread,conservative_cost_bps,raw_return_15m,raw_return_1h,raw_return_4h,directional_return_15m,directional_return_1h,directional_return_4h,funding_return_15m,funding_return_1h,funding_return_4h,net_15m_bps,net_1h_bps,net_4h_bps,outcome_15m,outcome_1h,outcome_4h
2026-06-08T00:00:33.337355+00:00,VIRTUAL,paper_crowded_momentum_continuation_candidate,long_perp,13.96177555,1,-0.06428964,0.000932288250,19.32288250,-0.00112453,,,-0.00112453,,,0.00000183,0.00000734,0.00002936,-30.54982063,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,MORPHO,paper_mark_oracle_reversion_candidate,long_perp,8.33650909,1,0.10950000,0.001365068253,23.65068253,-0.00069910,,,-0.00069910,,,-0.00000313,-0.00001250,-0.00005000,-30.67290253,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,SUI,paper_crowded_momentum_continuation_candidate,long_perp,11.56446949,1,0.10950000,0.000435052008,14.35052008,-0.00165195,,,-0.00165195,,,-0.00000313,-0.00001250,-0.00005000,-30.90130278,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,XPL,paper_crowded_momentum_reversal_candidate,short_perp,10.41410891,-1,0.10950000,0.001225684581,22.25684581,0.00086872,,,-0.00086872,,,0.00000313,0.00001250,0.00005000,-30.91281257,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,MEGA,paper_crowded_momentum_reversal_candidate,short_perp,14.74221455,-1,-0.10783210,0.001737367888,27.37367888,0.00035233,,,-0.00035233,,,-0.00000308,-0.00001231,-0.00004924,-30.92776894,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,ATOM,paper_crowded_momentum_continuation_candidate,long_perp,15.39576821,1,0.10950000,0.001983663944,29.83663944,-0.00011694,,,-0.00011694,,,-0.00000313,-0.00001250,-0.00005000,-31.03727493,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,DYDX,paper_crowded_momentum_continuation_candidate,long_perp,17.40004238,1,0.10950000,0.002829537612,38.29537612,0.00069180,,,0.00069180,,,-0.00000313,-0.00001250,-0.00005000,-31.40860467,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,FIL,paper_crowded_momentum_continuation_candidate,long_perp,12.59211746,1,0.10950000,0.001915684016,29.15684016,-0.00029855,,,-0.00029855,,,-0.00000313,-0.00001250,-0.00005000,-32.17362976,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,TAO,paper_crowded_momentum_continuation_candidate,long_perp,18.94702538,1,0.10950000,0.001046924659,20.46924659,-0.00117332,,,-0.00117332,,,-0.00000313,-0.00001250,-0.00005000,-32.23372980,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,MANTA,paper_crowded_momentum_reversal_candidate,long_perp,16.10715663,1,0.10950000,0.002495403205,34.95403205,0.00026168,,,0.00026168,,,-0.00000313,-0.00001250,-0.00005000,-32.36850853,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,AR,paper_crowded_momentum_reversal_candidate,short_perp,9.70571657,-1,0.10950000,0.001713623305,27.13623305,0.00060673,,,-0.00060673,,,0.00000313,0.00001250,0.00005000,-33.17233061,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,RUNE,paper_crowded_momentum_continuation_candidate,long_perp,14.72737022,1,0.10950000,0.001766733281,27.66733281,-0.00055133,,,-0.00055133,,,-0.00000313,-0.00001250,-0.00005000,-33.21190183,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,AERO,paper_crowded_momentum_continuation_candidate,long_perp,17.72451438,1,-0.61537598,0.002059523810,30.59523810,-0.00029812,,,-0.00029812,,,0.00001756,0.00007025,0.00028099,-33.40077618,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,AERO,paper_mark_oracle_reversion_candidate,long_perp,12.36782201,1,-0.61537598,0.002059523810,30.59523810,-0.00029812,,,-0.00029812,,,0.00001756,0.00007025,0.00028099,-33.40077618,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,AERO,paper_extreme_funding_carry_candidate,long_perp,11.18870788,1,-0.61537598,0.002059523810,30.59523810,-0.00029812,,,-0.00029812,,,0.00001756,0.00007025,0.00028099,-33.40077618,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,SPX,paper_crowded_momentum_reversal_candidate,short_perp,11.54801954,-1,-0.42130169,0.002081165453,30.81165453,0.00025389,,,-0.00025389,,,-0.00001202,-0.00004809,-0.00019238,-33.47076558,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,CFX,paper_crowded_momentum_continuation_candidate,long_perp,12.78844195,1,0.10950000,0.002368844265,33.68844265,0.00002181,,,0.00002181,,,-0.00000313,-0.00001250,-0.00005000,-33.50155684,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,CFX,paper_crowded_momentum_reversal_candidate,short_perp,10.87017566,-1,0.10950000,0.002368844265,33.68844265,0.00002181,,,-0.00002181,,,0.00000313,0.00001250,0.00005000,-33.87532846,,,paper_15m_loss,pending_1h,pending_4h
2026-06-08T00:00:33.337355+00:00,CFX,paper_mark_oracle_reversion_candidate,short_perp,8.17781273,-1,0.10950000,0.002368844265,33.68844265,0.00002181,,,-0.00002181,,,0.00000313,0.00001250,0.00005000,-33.87532846,,,paper_15m_loss,pending_1h,pending_4h
