timestamp,chain,token_symbol,current_supply_usd,day_change_usd,week_change_usd,month_change_usd,day_change_pct,week_change_pct,month_change_pct,top_asset,top_asset_week_change_usd,score,status,side,reason,next_step
2026-06-08T19:50:53.098772+00:00,Polkadot,,64095839.33,692325.25,1048733.09,-14771884.54,0.01091935,0.01663412,-0.18729949,USDC,1048733.09,3.44335636,chain_stablecoin_context,none,chain stablecoin distribution context,"collect repeat Polkadot stablecoin migration snapshots and join to chain token, TVL, DEX, and funding context"
2026-06-08T19:50:53.098772+00:00,Plasma,,906418321.58,-37144045.17,9242482.74,-55173795.03,-0.03936576,0.01030175,-0.05737755,USDT,27630388.64,3.42889280,chain_stablecoin_context,none,chain stablecoin distribution context,"collect repeat Plasma stablecoin migration snapshots and join to chain token, TVL, DEX, and funding context"
2026-06-08T19:50:53.098772+00:00,Monad,,319004026.55,-169787.64,-3360995.54,6790716.23,-0.00053196,-0.01042606,0.02175025,USDC,-3313805.75,2.57226486,chain_stablecoin_context,none,chain stablecoin distribution context,"collect repeat Monad stablecoin migration snapshots and join to chain token, TVL, DEX, and funding context"
2026-06-08T19:50:53.098772+00:00,Near,,114356271.34,111363.23,-1109246.58,-6196514.40,0.00097478,-0.00960673,-0.05140084,USDC,-1729505.80,2.09116550,chain_stablecoin_context,none,chain stablecoin distribution context,"collect repeat Near stablecoin migration snapshots and join to chain token, TVL, DEX, and funding context"
2026-06-08T19:50:53.098772+00:00,Celo,,154068144.02,536717.06,1353827.39,2801682.91,0.00349581,0.00886510,0.01852151,USDC,1354024.59,1.99477912,chain_stablecoin_context,none,chain stablecoin distribution context,"collect repeat Celo stablecoin migration snapshots and join to chain token, TVL, DEX, and funding context"
2026-06-08T19:50:53.098772+00:00,X Layer,,115436188.70,-75058.29,767304.51,21824548.60,-0.00064979,0.00669148,0.23313926,USDT,767177.09,1.49209735,chain_stablecoin_context,none,chain stablecoin distribution context,"collect repeat X Layer stablecoin migration snapshots and join to chain token, TVL, DEX, and funding context"
2026-06-08T19:50:53.098772+00:00,PulseChain,,30430936.83,292323.61,-142678.44,-363808.47,0.00969931,-0.00466672,-0.01181398,DAI,-123271.94,0.97090847,chain_stablecoin_context,none,chain stablecoin distribution context,"collect repeat PulseChain stablecoin migration snapshots and join to chain token, TVL, DEX, and funding context"
2026-06-08T19:50:53.098772+00:00,Noble,,127458513.20,-1587659.75,-466899.61,-5542903.27,-0.01230304,-0.00364978,-0.04167552,USDC,-466899.61,0.88075949,chain_stablecoin_context,none,chain stablecoin distribution context,"collect repeat Noble stablecoin migration snapshots and join to chain token, TVL, DEX, and funding context"
2026-06-08T19:50:53.098772+00:00,TON,,802088223.81,0.00,3047.68,49897363.37,0.00000000,0.00000380,0.06633604,USDe,3047.68,0.80300055,chain_stablecoin_context,none,chain stablecoin distribution context,"collect repeat TON stablecoin migration snapshots and join to chain token, TVL, DEX, and funding context"
2026-06-08T19:50:53.098772+00:00,Kaia,,199714556.47,-0.46,-480302.61,-22449627.61,-0.00000000,-0.00239918,-0.10104972,USDT,-354448.01,0.70356480,chain_stablecoin_context,none,chain stablecoin distribution context,"collect repeat Kaia stablecoin migration snapshots and join to chain token, TVL, DEX, and funding context"
2026-06-08T19:50:53.098772+00:00,Codex,,50999621.65,0.00,101740.22,380592.51,0.00000000,0.00199891,0.00751876,USDC,101740.22,0.45586838,chain_stablecoin_context,none,chain stablecoin distribution context,"collect repeat Codex stablecoin migration snapshots and join to chain token, TVL, DEX, and funding context"
2026-06-08T19:50:53.098772+00:00,Sonic,,123491350.32,-2402580.87,115511.21,12022654.54,-0.01908417,0.00093625,0.10785678,USDC,115511.21,0.31651785,chain_stablecoin_context,none,chain stablecoin distribution context,"collect repeat Sonic stablecoin migration snapshots and join to chain token, TVL, DEX, and funding context"
2026-06-08T19:50:53.098772+00:00,Fantom,,299926938.67,896.30,-775.07,-52293.54,0.00000299,-0.00000258,-0.00017432,USDC,-775.07,0.30048253,chain_stablecoin_context,none,chain stablecoin distribution context,"collect repeat Fantom stablecoin migration snapshots and join to chain token, TVL, DEX, and funding context"
2026-06-08T19:50:53.098772+00:00,Unichain,,142913605.45,860809.25,-63636.69,-511984.00,0.00605978,-0.00044508,-0.00356968,USDT,-301943.67,0.23511197,chain_stablecoin_context,none,chain stablecoin distribution context,"collect repeat Unichain stablecoin migration snapshots and join to chain token, TVL, DEX, and funding context"
2026-06-08T19:50:53.098772+00:00,Cronos,,179388089.98,0.00,0.00,0.00,0.00000000,0.00000000,0.00000000,,0.00,0.17938809,chain_stablecoin_context,none,chain stablecoin distribution context,"collect repeat Cronos stablecoin migration snapshots and join to chain token, TVL, DEX, and funding context"
2026-06-08T19:50:53.098772+00:00,Kava,,67433352.83,-19088.21,18301.93,-35285.29,-0.00028299,0.00027148,-0.00052299,USDT,18413.71,0.12264473,chain_stablecoin_context,none,chain stablecoin distribution context,"collect repeat Kava stablecoin migration snapshots and join to chain token, TVL, DEX, and funding context"
2026-06-08T19:50:53.098772+00:00,Omni,,79994551.82,0.00,0.00,0.00,0.00000000,0.00000000,0.00000000,,0.00,0.07999455,chain_stablecoin_context,none,chain stablecoin distribution context,"collect repeat Omni stablecoin migration snapshots and join to chain token, TVL, DEX, and funding context"
2026-06-08T19:50:53.098772+00:00,Tezos,,42252849.54,0.00,0.00,0.00,0.00000000,0.00000000,0.00000000,,0.00,0.04225285,chain_stablecoin_context,none,chain stablecoin distribution context,"collect repeat Tezos stablecoin migration snapshots and join to chain token, TVL, DEX, and funding context"
2026-06-08T19:50:53.098772+00:00,Mixin,,34461513.16,0.00,0.00,0.00,0.00000000,0.00000000,0.00000000,,0.00,0.03446151,chain_stablecoin_context,none,chain stablecoin distribution context,"collect repeat Mixin stablecoin migration snapshots and join to chain token, TVL, DEX, and funding context"
