timestamp,asset,long_venue,short_venue,annualized_spread,rough_round_trip_cost,breakeven_hold_hours,net_8h_proxy,net_24h_proxy,capacity_proxy_notional,notes
2026-06-07T11:52:44.620710+00:00,W,HlPerp,OkxSwap,0.03514638,0.00417047,1039.4613,-0.00413837,-0.00407418,2707.07734576,OKX and Hyperliquid context available
2026-06-07T11:52:44.620710+00:00,SOPH,OkxSwap,HlPerp,0.00000000,0.00422799,0.0000,-0.00422799,-0.00422799,299.81631511,low Hyperliquid day volume
2026-06-07T11:52:44.620710+00:00,BRETT,OkxSwap,HlPerp,0.14952119,0.00441095,258.4246,-0.00427440,-0.00400131,1389.13209639,OKX and Hyperliquid context available
2026-06-07T11:52:44.620710+00:00,WCT,OkxSwap,HlPerp,0.17891070,0.00460065,225.2616,-0.00443726,-0.00411049,665.52634348,low Hyperliquid day volume
2026-06-07T11:52:44.620710+00:00,ZETA,OkxSwap,HlPerp,0.00000000,0.00496141,0.0000,-0.00496141,-0.00496141,534.23893337,low Hyperliquid day volume
2026-06-07T11:52:44.620710+00:00,DYDX,OkxSwap,HlPerp,0.14270378,0.00516731,317.1998,-0.00503698,-0.00477634,2392.71511022,wide Hyperliquid impact spread
2026-06-07T11:52:44.620710+00:00,BOME,OkxSwap,HlPerp,0.00000000,0.00556892,0.0000,-0.00556892,-0.00556892,258.50313836,low Hyperliquid day volume
2026-06-07T11:52:44.620710+00:00,IOTA,OkxSwap,HlPerp,0.39111247,0.00617182,138.2342,-0.00581463,-0.00510027,918.70230847,low Hyperliquid day volume; wide Hyperliquid impact spread
2026-06-07T11:52:44.620710+00:00,FOGO,OkxSwap,HlPerp,0.00000000,0.00606879,0.0000,-0.00606879,-0.00606879,847.28513042,low Hyperliquid day volume; wide Hyperliquid impact spread
2026-06-07T11:52:44.620710+00:00,DOOD,OkxSwap,HlPerp,0.00000000,0.00620868,0.0000,-0.00620868,-0.00620868,640.63498309,low Hyperliquid day volume; wide Hyperliquid impact spread
2026-06-07T11:52:44.620710+00:00,RSR,OkxSwap,HlPerp,0.08102031,0.00651623,704.5416,-0.00644224,-0.00629426,266.03503846,low Hyperliquid day volume; wide Hyperliquid impact spread
2026-06-07T11:52:44.620710+00:00,HMSTR,OkxSwap,HlPerp,0.00000000,0.01141497,0.0000,-0.01141497,-0.01141497,1701.95906918,wide Hyperliquid impact spread
2026-06-07T11:52:57.955420+00:00,BTC,OkxSwap,HlPerp,0.13330413,0.00005113,3.3598,0.00007061,0.00031409,893376.34144000,OKX and Hyperliquid context available
2026-06-07T11:52:57.955420+00:00,SOL,HlPerp,OkxSwap,0.13893062,0.00016927,10.6729,-0.00004239,0.00021136,3010707.02100710,OKX and Hyperliquid context available
2026-06-07T11:52:57.955420+00:00,HYPE,OkxSwap,HlPerp,0.18788813,0.00030741,14.3326,-0.00013582,0.00020735,3270582.40500000,OKX and Hyperliquid context available
2026-06-07T11:52:57.955420+00:00,DOGE,OkxSwap,HlPerp,0.05807030,0.00021298,32.1285,-0.00015995,-0.00005388,93431.40362465,OKX and Hyperliquid context available
2026-06-07T11:52:57.955420+00:00,TRX,OkxSwap,HlPerp,0.12691083,0.00033481,23.1100,-0.00021891,0.00001289,47071.68806480,OKX and Hyperliquid context available
2026-06-07T11:52:57.955420+00:00,BNB,HlPerp,OkxSwap,0.03914701,0.00033028,73.9065,-0.00029453,-0.00022302,65971.79803440,OKX and Hyperliquid context available
2026-06-07T11:52:57.955420+00:00,AI,HlPerp,OkxSwap,0.10950000,0.00042946,34.3569,-0.00032946,-0.00012946,0.00000000,missing Hyperliquid context
2026-06-07T11:52:57.955420+00:00,ZEC,OkxSwap,HlPerp,0.12621793,0.00045174,31.3522,-0.00033647,-0.00010593,77554.01360000,OKX and Hyperliquid context available
