timestamp,asset,long_venue,short_venue,long_hourly_rate,short_hourly_rate,hourly_spread,annualized_spread
2026-06-08T15:11:28.441816+00:00,MET,BinPerp,BinPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
2026-06-08T15:11:28.441816+00:00,MNT,HlPerp,HlPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
2026-06-08T15:11:28.441816+00:00,NOT,BinPerp,BinPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
2026-06-08T15:11:28.441816+00:00,ONDO,BinPerp,BinPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
2026-06-08T15:11:28.441816+00:00,PEOPLE,BinPerp,BinPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
2026-06-08T15:11:28.441816+00:00,POLYX,BinPerp,BinPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
2026-06-08T15:11:28.441816+00:00,PUMP,BinPerp,BinPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
2026-06-08T15:11:28.441816+00:00,RESOLV,BinPerp,BinPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
2026-06-08T15:11:28.441816+00:00,REZ,BinPerp,BinPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
2026-06-08T15:11:28.441816+00:00,RUNE,BinPerp,BinPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
2026-06-08T15:11:28.441816+00:00,SKR,BinPerp,BinPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
2026-06-08T15:11:28.441816+00:00,SKY,BinPerp,BinPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
2026-06-08T15:11:28.441816+00:00,SOPH,BinPerp,BinPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
2026-06-08T15:11:28.441816+00:00,SPX,BinPerp,BinPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
2026-06-08T15:11:28.441816+00:00,SUPER,BinPerp,BinPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
2026-06-08T15:11:28.441816+00:00,SYRUP,BinPerp,BinPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
2026-06-08T15:11:28.441816+00:00,TNSR,BinPerp,BinPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
2026-06-08T15:11:28.441816+00:00,TRB,BinPerp,BinPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
2026-06-08T15:11:28.441816+00:00,UNI,BinPerp,BinPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
2026-06-08T15:11:28.441816+00:00,USUAL,BinPerp,BinPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
2026-06-08T15:11:28.441816+00:00,VINE,HlPerp,HlPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
2026-06-08T15:11:28.441816+00:00,VVV,BinPerp,BinPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
2026-06-08T15:11:28.441816+00:00,WLFI,BinPerp,BinPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
2026-06-08T15:11:28.441816+00:00,XAI,BinPerp,BinPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
2026-06-08T15:11:28.441816+00:00,XPL,BinPerp,BinPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
2026-06-08T15:11:28.441816+00:00,YGG,BinPerp,BinPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
2026-06-08T15:11:28.441816+00:00,ZRO,BinPerp,BinPerp,0.000012500000,0.000012500000,0.000000000000,0.00000000
