timestamp,asset,long_venue,short_venue,okx_hourly_rate,hl_hourly_rate,hourly_spread,annualized_spread,okx_spread,okx_top_bid_notional,okx_top_ask_notional,hl_day_notional_volume,hl_impact_spread,rough_round_trip_cost,breakeven_hold_hours,net_8h_proxy,net_24h_proxy,capacity_proxy_notional,notes
2026-06-07T11:48:56.826146+00:00,DOT,OkxSwap,HlPerp,-0.000018187352,0.000009237800,0.000027425152,0.24024433,0.00102934,741659.64300000,705185.73200000,880204.95668600,0.00119392,0.00222326,81.0663,-0.00200385,-0.00156505,8802.04956686,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,LIT,OkxSwap,HlPerp,0.000000591290,0.000012500000,0.000011908710,0.10432030,0.00048779,54716.67020000,45534.13140000,16804182.09950000,0.00163536,0.00212315,178.2857,-0.00202788,-0.00183734,45534.13140000,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,RENDER,OkxSwap,HlPerp,-0.000002666809,-0.000001573800,0.000001093009,0.00957476,0.00059827,422022.46800000,386225.15600000,645860.47400000,0.00147657,0.00207483,1898.2748,-0.00206609,-0.00204860,6458.60474000,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,BIO,HlPerp,OkxSwap,-0.000018154219,-0.000023971300,0.000005817081,0.05095763,0.00034801,66667.05479000,76844.79796000,577024.81031800,0.00181096,0.00215897,371.1433,-0.00211243,-0.00201936,5770.24810318,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,0G,HlPerp,OkxSwap,0.000012500000,-0.000006049800,0.000018549800,0.16249625,0.00064767,59802.96140000,50264.71510000,167686.05459000,0.00161348,0.00226115,121.8960,-0.00211275,-0.00181595,1676.86054590,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,STX,HlPerp,OkxSwap,-0.000029355458,-0.000037284800,0.000007929342,0.06946103,0.00053262,103050.73240000,93594.43010000,240368.72181700,0.00165113,0.00218375,275.4018,-0.00212032,-0.00199345,2403.68721817,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,ATOM,OkxSwap,HlPerp,-0.000044566985,-0.000001277100,0.000043289885,0.37921939,0.00059084,239640.67600000,190720.32700000,445602.74335500,0.00189092,0.00248176,57.3289,-0.00213544,-0.00144280,4456.02743355,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,GRASS,OkxSwap,HlPerp,-0.000011198748,0.000012500000,0.000023698748,0.20760103,0.00028470,120435.08100000,121817.88140000,626241.21581700,0.00204994,0.00233464,98.5131,-0.00214505,-0.00176587,6262.41215817,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,AXS,OkxSwap,HlPerp,-0.000017735174,0.000012500000,0.000030235174,0.26486012,0.00010626,81376.03085000,60241.76889000,142255.45956500,0.00228716,0.00239343,79.1603,-0.00215154,-0.00166778,1422.55459565,OKX and Hyperliquid context available
2026-06-07T11:48:56.826146+00:00,APE,OkxSwap,HlPerp,-0.000007005287,0.000012500000,0.000019505287,0.17086631,0.00024179,39018.55328400,29034.94021000,875819.90566400,0.00209661,0.00233839,119.8852,-0.00218235,-0.00187027,8758.19905664,OKX and Hyperliquid context available
