date,symbol,sum_funding_rate,mean_premium_close,next_mean_premium_close,premium_change,perp_direction,funding_pnl,basis_pnl,gross_proxy_pnl,net_proxy_pnl
2024-01-25,ETHUSDT,0.000300000000,-0.000264268896,-0.000349325868,-0.000085056972,-1,0.000300000000,0.000085056972,0.000385056972,-0.000614943028
2024-01-14,DOGEUSDT,0.000300000000,0.000206818104,0.000124457299,-0.000082360805,-1,0.000300000000,0.000082360805,0.000382360805,-0.000617639195
2024-01-18,SOLUSDT,0.000300000000,0.000140636743,0.000062541729,-0.000078095014,-1,0.000300000000,0.000078095014,0.000378095014,-0.000621904986
2024-01-06,AVAXUSDT,0.000300000000,-0.000050483604,-0.000128036299,-0.000077552695,-1,0.000300000000,0.000077552695,0.000377552695,-0.000622447305
2024-01-18,DOGEUSDT,0.000300000000,0.000126986319,0.000051098229,-0.000075888090,-1,0.000300000000,0.000075888090,0.000375888090,-0.000624111910
2024-01-22,DOGEUSDT,0.000300000000,0.000058322167,-0.000015721007,-0.000074043174,-1,0.000300000000,0.000074043174,0.000374043174,-0.000625956826
2024-01-06,LINKUSDT,0.000300000000,-0.000102888021,-0.000173906368,-0.000071018347,-1,0.000300000000,0.000071018347,0.000371018347,-0.000628981653
2024-01-10,BTCUSDT,0.000300000000,0.000214400319,0.000143628354,-0.000070771965,-1,0.000300000000,0.000070771965,0.000370771965,-0.000629228035
2024-01-21,XRPUSDT,0.000300000000,0.000092476215,0.000022450465,-0.000070025750,-1,0.000300000000,0.000070025750,0.000370025750,-0.000629974250
2024-01-15,AVAXUSDT,0.000300000000,0.000102709236,0.000035730465,-0.000066978771,-1,0.000300000000,0.000066978771,0.000366978771,-0.000633021229
2024-01-25,LINKUSDT,0.000300000000,-0.000293215292,-0.000360190333,-0.000066975041,-1,0.000300000000,0.000066975041,0.000366975041,-0.000633024959
2024-01-18,AVAXUSDT,0.000300000000,-0.000058202764,-0.000124660069,-0.000066457305,-1,0.000300000000,0.000066457305,0.000366457305,-0.000633542695
2024-01-07,SOLUSDT,0.000300000000,-0.000099842618,-0.000166100028,-0.000066257410,-1,0.000300000000,0.000066257410,0.000366257410,-0.000633742590
2024-01-18,XRPUSDT,0.000300000000,0.000101578708,0.000039016063,-0.000062562645,-1,0.000300000000,0.000062562645,0.000362562645,-0.000637437355
2024-01-29,DOGEUSDT,0.000300000000,-0.000213143431,-0.000273958604,-0.000060815173,-1,0.000300000000,0.000060815173,0.000360815173,-0.000639184827
2024-01-09,AVAXUSDT,0.000300000000,-0.000088475174,-0.000147599424,-0.000059124250,-1,0.000300000000,0.000059124250,0.000359124250,-0.000640875750
2024-01-12,LINKUSDT,0.000300000000,0.000130727604,0.000072074507,-0.000058653097,-1,0.000300000000,0.000058653097,0.000358653097,-0.000641346903
2024-01-18,BTCUSDT,0.000300000000,0.000061203333,0.000004084257,-0.000057119076,-1,0.000300000000,0.000057119076,0.000357119076,-0.000642880924
2024-01-29,ETHUSDT,0.000300000000,-0.000331874549,-0.000388933806,-0.000057059257,-1,0.000300000000,0.000057059257,0.000357059257,-0.000642940743
2024-01-14,LINKUSDT,0.000300000000,0.000237086257,0.000180521646,-0.000056564611,-1,0.000300000000,0.000056564611,0.000356564611,-0.000643435389
2024-01-27,XRPUSDT,0.000300000000,-0.000185070549,-0.000238663743,-0.000053593194,-1,0.000300000000,0.000053593194,0.000353593194,-0.000646406806
2024-01-20,BTCUSDT,0.000300000000,0.000006726444,-0.000046609132,-0.000053335576,-1,0.000300000000,0.000053335576,0.000353335576,-0.000646664424
2024-01-27,DOGEUSDT,0.000300000000,-0.000117617549,-0.000170722042,-0.000053104493,-1,0.000300000000,0.000053104493,0.000353104493,-0.000646895507
2024-01-27,SOLUSDT,0.000300000000,-0.000340838653,-0.000385790076,-0.000044951423,-1,0.000300000000,0.000044951423,0.000344951423,-0.000655048577
2024-01-06,XRPUSDT,0.000300000000,-0.000064943431,-0.000107440167,-0.000042496736,-1,0.000300000000,0.000042496736,0.000342496736,-0.000657503264
2024-01-28,DOGEUSDT,0.000300000000,-0.000170722042,-0.000213143431,-0.000042421389,-1,0.000300000000,0.000042421389,0.000342421389,-0.000657578611
2024-01-26,AVAXUSDT,0.000267500000,-0.000312330056,-0.000387038660,-0.000074708604,-1,0.000267500000,0.000074708604,0.000342208604,-0.000657791396
2024-01-13,BTCUSDT,0.000300000000,0.000156246764,0.000116847757,-0.000039399007,-1,0.000300000000,0.000039399007,0.000339399007,-0.000660600993
2024-01-05,AVAXUSDT,0.000300000000,-0.000011375542,-0.000050483604,-0.000039108062,-1,0.000300000000,0.000039108062,0.000339108062,-0.000660891938
2024-01-05,ETHUSDT,0.000300000000,0.000067897958,0.000029507917,-0.000038390041,-1,0.000300000000,0.000038390041,0.000338390041,-0.000661609959
2024-01-26,ETHUSDT,0.000300000000,-0.000349325868,-0.000387207000,-0.000037881132,-1,0.000300000000,0.000037881132,0.000337881132,-0.000662118868
2024-01-16,XRPUSDT,0.000300000000,0.000069457583,0.000035436278,-0.000034021305,-1,0.000300000000,0.000034021305,0.000334021305,-0.000665978695
